uri,doc,type,target
https://archive.4plebs.org/pol/thread/61898351/#61904098,"Meh, heb zelf ook m'n fair share van anti-punani gehad. Nigger vrouwtjes wiepen wel beter i.h.a.  Maar nee, geen voortplantingsmateriaal. Daarbuiten is de dubbele standaard dat een blanke man op een zwarte vrouw acceptableler is dan een blanke vrouw en een zwarte man op zich wel terecht. Anyway, ras an sich is niet het probleem. De fout die menig NLer maakt is denken dat moslims net zoiets zijn als een indo, een chinees of een surinamer. Islam indoctrineert en beheerst mensen. Blank of zwart maakt niet uit. De combinatie zwart en moslim is uiteraard wel kwalijker dan blank en moslim maar in het algemeen kan een tweede of derde generatie Surinamer zich prima aanpassen aan Westerse waarden mits hij geen islamiet is.",2. offensive,1. racism
https://twitter.com/NielsHoens/status/1239226374453448705,Ongekend knullig dat de -*-*-*- te laat overschakelt naar de persconferentie. De Graaf en Wennemars emmeren te lang door over een freaking schaatsseizoen. Man man man.,2. offensive,9. media
https://archive.4plebs.org/pol/thread/101505631/#101512298,spleetoog,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/115934946/#115940180,'ik moest van mijn moeder mee',0. appropriate,
https://www.youtube.com/watch?v=J3uFAScIlLY,Uhg alles op het nieuws gaat over corona😑super irritant!,0. appropriate,
https://www.youtube.com/watch?v=IwcbadtGonU,ZIEKE BEAT.,0. appropriate,
https://legacy.dumpert.nl/mediabase/7937223/1648ec4a/de_koeien_mogen_weer_naar_buiten.html?thema=Fapvoer,Meer obesitas?,0. appropriate,
https://www.youtube.com/watch?v=owEgOHfUwrM,"Is dat die chick van ""Wat wil je doen"" (partysquad etc)?",0. appropriate,
https://legacy.dumpert.nl/mediabase/7932125/ee9fdaa7/late_maandag_bdm.html?thema=Fapvoer,Tjonge hier kan ik wel weer een dagje mee vooruit.,0. appropriate,
https://www.youtube.com/watch?v=IwcbadtGonU,The moment you are an introvert/loner LOL,0. appropriate,
https://archive.4plebs.org/pol/thread/114359370/#114368568,Juist,0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,Vraag me af hoeveel mensen die nu ineens wakker zijn anderen als complotdenkers weg hebben gezet in het begin van deze hele heisa.,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,70% van al deze “opgewekte” boomers zijn tegen vaccins wanneer ze niet eens weten hoe het werkt. Ze luisteren alleen naar het deel ‘het vaccin spuit [belangerijke info die “non-schapen” negeren] van het virus of bacterie in je lijf’,0. appropriate,
https://twitter.com/twitter/status/1268299844935958531,"-*-*-*- -*-*-*- -*-*-*- -*-*-*- Ik zie niet waarom ze hun muil moeten houden. Mij boeit het niet als iemand mij whitey, cracker of iets dergelijks noemt, dus waarom zou het mij dan wel uitmaken of ik neger en tranny zeg.",2. offensive,1. racism
https://www.youtube.com/watch?v=ktFDN5cBFgw,Held deze vent gewoon een held,0. appropriate,
https://archive.4plebs.org/pol/thread/107226284/#107228755,te dom om door te hebben dat NOS socialistische propaganda is en geloof dat SP enige partij met feiten is,0. appropriate,
https://legacy.dumpert.nl/mediabase/7912063/33806c81/is_mijn_blouse_te_klein_.html?thema=Fapvoer,Afkorting ? Sorry heb onder een quarantaine steen gelegen,0. appropriate,
https://archive.4plebs.org/pol/thread/180887392/#180900381,Zolang zij niet bekeren tot moslim is het niet erg want dat zijn heel de familie banden naar de kanker.  Als het negervrouwen van de koloniën zijn is het een goed historisch besef. Anders is het seks met dieren en dat is illegaal,2. offensive,1. racism
https://legacy.dumpert.nl/mediabase/7925901/3673d241/vrijmibo.html?thema=Fapvoer,"Dut was een goede brijmibo, voor iedereen wat wilds.",0. appropriate,
https://twitter.com/twitter/status/74,Zwarte piet hoort bij het Sint Nicolaas feest,0. appropriate,
https://archive.4plebs.org/pol/thread/98468843/#98504745,De Nederlandse regering had ze nooit met zulke grote getalen het land in moeten laten. De eerste generatie moslim-immigranten mochten lekker al hun familie uitnodigen en nu (na 3 a 4 generaties) is een groot deel nog steeds niet geïntegreerd. Aangezien ze vrijwel allemaal dubbele nationaliteit hebben kunnen ze in ieder geval makkelijk teruggestuurd worden als er ooit een uncucked regeringscoalitie komt.,2. offensive,10. politics
https://twitter.com/HLN_BE/status/1263029713879982081,Zuid-Koreaanse scholen gaan na maanden weer open ... en weer dicht  -*-*-*-  pic.twitter.com/Kp2R7wCqLY,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,"-*-*-*- Harderz Je moet eerst openstaan voor realiteit en waarheid. Anders heeft het weinig nut dit hier te vertellen. We krijgen dan een welles nietes verhaal. Je dient dus eerst zelf op onderzoek uit te gaan. Dat heb ik ook gedaan. Als jij gelooft dat wat de WHO, het RIVM en onze regering doet goed is dan is het bij voorbaat al moeilijk jou te overtuigen van de waarheid. Dat jij zegt dat je zogenaamd enkel claims hebt gehoord is ongeloofwaardig of je hebt enkel geluisterd naar de MSM.",0. appropriate,
https://legacy.dumpert.nl/mediabase/7847903/e68575cd/hebben_ze_dit_ook_op_tiktok_.html?thema=Fapvoer,"Warempel, zie het nu ook. Oog voor detail, respect!",0. appropriate,
https://archive.4plebs.org/pol/thread/70155609/#70158671,If Russia wanted to they would have had all of eastern Ukraine already.,0. appropriate,
https://archive.4plebs.org/pol/thread/115082823/#115113867,"""Nederland de-islamiseren""",0. appropriate,
https://archive.4plebs.org/pol/thread/184762665/#184767066,"Ben er vrij zeker van dat hij betaald wordt door (((bepaalde))) mediakanalen. Of gewoon is gecucked door een lid van S&V, waarschijnlijk beide",2. offensive,12. other
https://archive.4plebs.org/pol/thread/89336713/#89348155,onder de rivier wonen,0. appropriate,
https://www.youtube.com/watch?v=PgrWChCzV9I,"Morgen verplicht in Groningen met regenjassen lopen, er is kans op regen volgens buienradar,  de burgermeester wil er alles aan gedaan hebben zodat niemand nat word",0. appropriate,
https://archive.4plebs.org/pol/thread/139023426/#139039108,haha kijk hij reageert zelfs als de joods-amerikankers,2. offensive,12. other
https://twitter.com/twitter/status/1264678111582588929,"-*-*-*- -*-*-*- -*-*-*- Wat weet jij nou van fatsoen? En natuurlijk heel emotioneel schelden erbij: kut debiel. Of hey wacht beter: wat ben je voor kanker randfiguur, krijg even lekker de tering, opperpauper, met je lelijke kut kop. Kanker hoer.",2. offensive,11. individual
https://twitter.com/Juf_Ongeduld/status/1296134905638916102,Fiio is vaak prima qua prijs/kwaliteit,0. appropriate,
https://www.youtube.com/watch?v=QlBr14TEhwg,Je neemt toch geen app Die door een corrupte wordt aangeprezen,2. offensive,10. politics
https://archive.4plebs.org/pol/thread/146377172/#146384707,Wallonië en de landen van de eeuwige Kraut,1. inappropriate,
https://www.youtube.com/watch?v=wB4PK-Lbal8,"''Het Land Van met Thierry Baudet'', Hoe jij de politiek ziet, Q, Je laatste tracks. Ik denk dat vele dit totaal niet hadden verwacht bij je. Terwijl vele BN'ers nu op dit moment uitgekotst worden, voel je gewoon hoe erg de mensen jou waarderen. Echt top wat je doet! Integriteit is waar de mensen naar snakken! #WWG1WGA",0. appropriate,
https://archive.4plebs.org/pol/thread/115307262/#115343223,"Jonge mannen die het maar niet lukt om een vriendin te vinden, zoeken op allerlei fora naar versiertrucs en steun bij elkaar. Ze komen in aanraking met ‘men’s rights activists’, die de schuld geven aan het feminisme en hen wijs maken dat hun worsteling veroorzaakt wordt doordat ze ‘geen echte man’ meer mogen zijn van de feministen, en dat vrouwen hun plek niet meer kennen.",0. appropriate,
https://www.youtube.com/watch?v=PgrWChCzV9I,Nou heb m'n mondkapje niet op maar dat is maar een beetje.........,0. appropriate,
https://archive.4plebs.org/pol/thread/70005158/#70012606,Ik ken zelf redelijk veel moslims en islam is voor hun een vredig geloof en het zijn verder ook prima mensen. De mensen die dat doen zijn per definitie al fout. Uiteindelijk zijn de mensen die die aanslagen doen misleid en gemanipuleerd. Om te zeggen dat het puur de islam is is ontzettend kortzichtg en dom,2. offensive,12. other
https://twitter.com/twitter/status/1278324673462308866,"-*-*-*- SMERIGE ZWARTE SLAVEN DRIJVERS, DAT WILLEN DIE ONONTWIKKELDE ZWARTE IDIOTEN, DE BLANKEN MENSEN DAAR DE SCHULD AAN GEVEN, EN DIE CRIMINELE STOEPHOER DOET DAAR AAN MEE DIE HALSEMA, ZE HAAT NEGERS, ZE HAAT MAROKKANEN, ZE HAAT, TURKEN HAAR KINDEREN MOCHTEN NIET MET ZE OMGAAN",2. offensive,1. racism
https://archive.4plebs.org/pol/thread/116171573/#116182982,niet gewoon 'moeder',0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,"de IC's zijn leeg , de DODEN ? gewoon normaal ? / van waar deze paniek ? / zijn de besmettingen mensen die ziek zijn ? / is dit covid19 ? / of gewoon griep gevallen ? / of alleen maar positief geteste mensen die nog een rest oud virus bij zich draagt ? / snap u het nog ? / waarom geheimhouding over OMT vergaderingen / Wie besluit wat en op basis van wat / Waar zijn de kritische vragen van de Pers ? / Hoe zit het met de ventilatie van de gebouwen ? / zijn deze al corona proef ? / Waarom mensen , niet werkende mondkapjes laten gebruiken in OV en misschien straks wel ook op scholen ? /
En waarom wel werkende mondkapjes dan te verbieden ? ik kan zo wel een uur doorgaan met vragen , ik weet de antwoorden al / We moeten met 50 % van de kennis 100 % besturen / Ja hoor / Na 5 maanden heb je nog steeds maar 50 % kennis. / Rutte en de Jonge zijn 100 % ongeschikt dat is nu wel duidelijk / Ik als leek bezit al meer dan 99 % van de kennis en kan je zo verwijzen naar informatie die dit bevestigen.  En als laatste nog / waar is de rest van de Nederlandse bevolking met 99 % kennis die deze onzin niet meer tolereren ?",0. appropriate,
https://www.youtube.com/watch?v=BNu2jysOdZM,"what is you guys's take on the island of Socotra, 200 miles off the coast of the horn of africa?
they call it the jewel of biodiversity in the Arabian Sea",0. appropriate,
https://www.youtube.com/watch?v=ktFDN5cBFgw,"Beste mensen, lees het boek: Coronacris, de komst vd transitie geschreven door Robin de Ruiter. 
Volg niet de kudde, laat je niet gek maken, zelf nadenken",0. appropriate,
https://twitter.com/twitter/status/2,Gewoon blijven vieren.Dus niet mee doen aan die onzin van die zogenaamde zieltjeswinners.,2. offensive,8. ideology
https://twitter.com/twitter/status/1127971083989155845,"-*-*-*- -*-*-*- -*-*-*- hou je bek noord afrikaanse kut berber, altijd ook die buitenlanders",2. offensive,2. migrants
https://www.youtube.com/watch?v=pa0dOmycbR8,Protest in Hilversum tegen NOS voor promoten van deze landverraders,2. offensive,9. media
https://archive.4plebs.org/pol/thread/116006440/#116023659,pinguïns,0. appropriate,
https://twitter.com/twitter/status/128,"Mocht je in Eindhoven worden aangesproken op je kleding, sla er gelijk op.",3. violent,12. other
https://www.youtube.com/watch?v=nxWvmtPh2dE,Eindelijk gaat het masker af van al die dubieuze leidertypes in Europa. Nu hebben we tenminste een echte kans op definitieve verandering. Heej..bekijk het zo! :-D,2. offensive,10. politics
https://www.youtube.com/watch?v=owEgOHfUwrM,"Ben niet zo'n fan van Jensen, maar hij heeft duidelijk gelijk.",0. appropriate,
https://twitter.com/twitter/status/0,dat dacht ik ze zijn bij de zee weg zwemmen net zo lang tot ze verzuipen doei !!!!,3. violent,12. other
https://www.youtube.com/watch?v=PgrWChCzV9I,"Virus en mondkapjes zijn een middel voor een soort Nederlandse Patriot Act, Nederlandse Home Security Act,, Het is een vervolgstap na de 9/11 propaganda. Doe uw eigen onderzoek.. Corbett Report en Chris Bolllyn (De beste onderzoeksjournalisten op dit terrein)  Ondernemers moeten hun krachten bundelen en mond open doen! -*-*-*-",0. appropriate,
https://www.youtube.com/watch?v=hZu7mYScj_s,"Het lijkt mij dat dit Forum zich actief moet gaan bezighouden met een explosieve groei, om binnenkort niet te verkruimelen door tekortschietende organisatie.",0. appropriate,
https://twitter.com/twitter/status/1275176047068295169,"-*-*-*- Genee wat slecht., wat ee losser enen matennaaier. De advocate en Dries top en goede discussie. De rest van de mannen top. Genee wat een loser dn een lafaard. Volgens mijn is hij de man die het programma moet leiden",2. offensive,11. individual
https://www.geenstijl.nl//5153203/staat-moet-volkert-2300-piek-overmaken/,"Bah, wat een rot nieuws! Vooral voor iedereen behalve Folkert. Het zou eens tijd moeten worden dat politici hoofdelijk aansprakelijk worden voor hun fouten en beslissingen.",0. appropriate,
https://twitter.com/twitter/status/969515085759696896,-*-*-*-  -*-*-*- ?????? WTH MOET DIT BETEKENEN DAN !! en die gore porno neger die je volgt !! enne deze sex naam van jou staat op je profiel !! kom bijslette berichte uit en hoelaat wil je da ik kom enzo ik ga byna kotsen gwn wis die profiel plus deze goor gwn bah gwn,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/94373621/#94383382,"Ja, ik ben ook wel voor, maar ik moet eerlijk zeggen dat zoals belgie geen enkele identiteit biedt, en belgische cultuur niet meer is dan ""muh chocolade, muh beer, manneke pis lol"", vlaamse identiteit ook echt wel bitter weinig is. en hoewel de walen idd een regelrechte aanslag zijn op onze economie, heeft het uiteindelijk weinig belang; demografie bepaalt alles, en ik maak me meer zorgen om de groeiende demografie van Marokkanen en negers en wa nog allemaal dan om wa Franstaligen doen in bv luik of whatever.",2. offensive,1. racism
https://twitter.com/twitter/status/1271397984010473473,-*-*-*- -*-*-*- Hahahaha stel je voor dat je zo'n kanker schijterd bent dat je je eigen etniciteit niet eens durft te zeggen. Ga met je kut spelen ofzo kankerhoer.,2. offensive,11. individual
https://twitter.com/twitter/status/1213028723068489728,-*-*-*- Ik vind het super geil als een lekker blond DOM wijf domme dingetjes zegt! Thanx! 😋🚜😋,1. inappropriate,
https://archive.4plebs.org/pol/thread/118766627/#118776671,"""belachelijk maken"" door een correct tegenargument op te werpen is iets waar ik het zeer mee eens ben, dit zie je ook terug op mijn Twitter.    Dit soort achterlijk geroep draagt echter inderdaad niks bij. Als je je woede wilt loslaten schreeuw je maar even in een kussen. Dit soort irl-shitpost praktijken geven een slechte naam.",2. offensive,12. other
https://twitter.com/sabinegrobbink/status/1047723065327714305,knuffel voor Truffel! Beetje jaloers! Daarom maar een huis gebouwd voor feestvarkens ... en ze nemen mij in huis als dienstmeid,0. appropriate,
https://twitter.com/twitter/status/1282502148391972864,"Als IETS een terroristische organisatie is dan is het BLM wel. Uitroeien dat tuig en de organisatoren achter tralies. We hebben een voor dit doel fantastische anti-terreur wetgeving, als ze ook maar iets van dit in Nederland proberen uit te halen direct vervolgen, incl. Femke. -*-*-*-",3. violent,8. ideology
https://www.youtube.com/watch?v=PgrWChCzV9I,"neej hoor niet de grootste , de grootste is dat je mensen kan laten denken dat water aan een bal kan blijven plakken terwijl je aan de onderkant kan staan zonder er af te vallen  dan is de rest een eitje natuurlijk",0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,-*-*-*- WTC 7 stortte ook als eerste gebouw ooit in vrije val snelheid naar beneden door alleen brand. Jeffrey Epstein pleegde natuurlijk ook zelfmoord. Osama bin Laden hebben ze een zeemansgraf gegeven. Serieus? Hoe naief moet je zijn als je deze bullshit nog steeds geloofd? Ga je het ooit inzien ?? Of wil je het gewoon niet zien? De leugen regeert!,0. appropriate,
https://www.youtube.com/watch?v=SRp7kFAfHUI,Op naar de 100k abonnees,0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,"O, Hans...! 😅😅",0. appropriate,
https://archive.4plebs.org/pol/thread/186788820/#186793786,Ik denk dat Nederland een goed voorbeeld is dat linkse cucks aan de macht kunnen komen zonder semitische invloed.,2. offensive,8. ideology
https://www.youtube.com/watch?v=Tyk21TmOXmw,🙏🏻🙏🏻❤️✊🇳🇱,0. appropriate,
https://archive.4plebs.org/pol/thread/221929379/#221931806,Geef me dan je zuster haar fb eikel.,2. offensive,11. individual
https://www.youtube.com/watch?v=wB4PK-Lbal8,Kijk dit maar om te beginnen: -*-*-*-,0. appropriate,
https://twitter.com/twitter/status/1214536736786800640,"Wat staat dat achterlijke kutwijf nou met haar hoofddoek, vieze Gore landverrader, hoop dat haar reet uitgewoond word door 80 moslims, kijken of ze zich dan nog zo graag onderwerpt.

Jeanine Hennis: oorlog is een reëel risico -*-*-*- via -*-*-*-",2. offensive,3. islamophobia
https://legacy.dumpert.nl/mediabase/6566752/1beea778/oh_hai_.html?thema=TFM,Ik denk meer aan Rosie Jones.,0. appropriate,
https://archive.4plebs.org/pol/thread/116122290/#116137839,Ovens,0. appropriate,
https://www.youtube.com/watch?v=V39NwGzobiw,Leipe meute!,2. offensive,12. other
https://www.youtube.com/watch?v=QlBr14TEhwg,5:00 heel bewust Grapperhaus redden door nog slechter acteren. Hier haalt FvD als het goed is credits binnen door de CDA niet serieus aan te vallen.,2. offensive,10. politics
